equipment_id,line_id,equipment_type,equipment_name,measurement_date,availability_rate,performance_rate,quality_rate,oee_score,downtime_hours,created_date
5,2,CMM,CMM 2-1,2024-04-22,0.924,0.937,0.994,0.861,1.82,2024-04-22 00:00:00
5,2,CMM,CMM 2-1,2024-04-29,0.852,0.872,0.93,0.691,3.55,2024-04-29 00:00:00
5,2,CMM,CMM 2-1,2024-05-06,0.895,0.949,0.934,0.793,2.52,2024-05-06 00:00:00
5,2,CMM,CMM 2-1,2024-05-13,0.823,0.863,0.949,0.674,4.25,2024-05-13 00:00:00
5,2,CMM,CMM 2-1,2024-05-20,0.914,0.849,0.917,0.712,2.06,2024-05-20 00:00:00
5,2,CMM,CMM 2-1,2024-05-27,0.91,0.892,0.993,0.806,2.16,2024-05-27 00:00:00
5,2,CMM,CMM 2-1,2024-06-03,0.8,0.755,0.959,0.579,4.8,2024-06-03 00:00:00
5,2,CMM,CMM 2-1,2024-06-10,0.821,0.92,0.976,0.737,4.3,2024-06-10 00:00:00
5,2,CMM,CMM 2-1,2024-06-17,0.98,0.833,0.932,0.761,0.48,2024-06-17 00:00:00
5,2,CMM,CMM 2-1,2024-06-24,0.901,0.878,0.901,0.713,2.38,2024-06-24 00:00:00
5,2,CMM,CMM 2-1,2024-07-01,0.836,0.806,0.975,0.657,3.94,2024-07-01 00:00:00
5,2,CMM,CMM 2-1,2024-07-08,0.855,0.851,0.931,0.677,3.48,2024-07-08 00:00:00
5,2,CMM,CMM 2-1,2024-07-15,0.801,0.887,0.932,0.662,4.78,2024-07-15 00:00:00
5,2,CMM,CMM 2-1,2024-07-22,0.93,0.873,0.903,0.733,1.68,2024-07-22 00:00:00
5,2,CMM,CMM 2-1,2024-07-29,0.832,0.816,0.932,0.633,4.03,2024-07-29 00:00:00
5,2,CMM,CMM 2-1,2024-08-05,0.921,0.933,0.976,0.839,1.9,2024-08-05 00:00:00
5,2,CMM,CMM 2-1,2024-08-12,0.916,0.846,0.96,0.744,2.02,2024-08-12 00:00:00
5,2,CMM,CMM 2-1,2024-08-19,0.961,0.857,0.932,0.768,0.94,2024-08-19 00:00:00
5,2,CMM,CMM 2-1,2024-08-26,0.941,0.833,0.971,0.761,1.42,2024-08-26 00:00:00
5,2,CMM,CMM 2-1,2024-09-02,0.95,0.81,0.969,0.746,1.2,2024-09-02 00:00:00
5,2,CMM,CMM 2-1,2024-09-09,0.857,0.857,0.92,0.676,3.43,2024-09-09 00:00:00
5,2,CMM,CMM 2-1,2024-09-16,0.923,0.91,0.984,0.826,1.85,2024-09-16 00:00:00
5,2,CMM,CMM 2-1,2024-09-23,0.864,0.944,0.927,0.756,3.26,2024-09-23 00:00:00
5,2,CMM,CMM 2-1,2024-09-30,0.806,0.947,0.96,0.733,4.66,2024-09-30 00:00:00
5,2,CMM,CMM 2-1,2024-10-07,0.952,0.864,0.937,0.771,1.15,2024-10-07 00:00:00
5,2,CMM,CMM 2-1,2024-10-14,0.907,0.923,0.971,0.813,2.23,2024-10-14 00:00:00
5,2,CMM,CMM 2-1,2024-10-21,0.927,0.813,0.903,0.681,1.75,2024-10-21 00:00:00
5,2,CMM,CMM 2-1,2024-10-28,0.874,0.849,0.923,0.685,3.02,2024-10-28 00:00:00
5,2,CMM,CMM 2-1,2024-11-04,0.881,0.94,0.921,0.763,2.86,2024-11-04 00:00:00
5,2,CMM,CMM 2-1,2024-11-11,0.854,0.772,0.975,0.643,3.5,2024-11-11 00:00:00
5,2,CMM,CMM 2-1,2024-11-18,0.94,0.933,0.942,0.826,1.44,2024-11-18 00:00:00
5,2,CMM,CMM 2-1,2024-11-25,0.804,0.847,0.948,0.646,4.7,2024-11-25 00:00:00
5,2,CMM,CMM 2-1,2024-12-02,0.834,0.935,0.97,0.756,3.98,2024-12-02 00:00:00
5,2,CMM,CMM 2-1,2024-12-09,0.894,0.905,0.914,0.739,2.54,2024-12-09 00:00:00
5,2,CMM,CMM 2-1,2024-12-16,0.957,0.914,0.989,0.865,1.03,2024-12-16 00:00:00
5,2,CMM,CMM 2-1,2024-12-23,0.922,0.777,0.969,0.694,1.87,2024-12-23 00:00:00
5,2,CMM,CMM 2-1,2024-12-30,0.883,0.893,0.95,0.749,2.81,2024-12-30 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-01-01,0.856,0.759,0.981,0.637,3.46,2024-01-01 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-01-08,0.957,0.817,0.984,0.769,1.03,2024-01-08 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-01-15,0.819,0.903,0.971,0.718,4.34,2024-01-15 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-01-22,0.804,0.902,0.961,0.697,4.7,2024-01-22 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-01-29,0.838,0.79,0.927,0.614,3.89,2024-01-29 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-02-05,0.896,0.905,0.964,0.782,2.5,2024-02-05 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-02-12,0.849,0.781,0.911,0.604,3.62,2024-02-12 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-02-19,0.972,0.862,0.91,0.762,0.67,2024-02-19 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-02-26,0.898,0.86,0.926,0.715,2.45,2024-02-26 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-03-04,0.97,0.911,0.955,0.844,0.72,2024-03-04 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-03-11,0.831,0.812,0.985,0.665,4.06,2024-03-11 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-03-18,0.897,0.76,0.903,0.616,2.47,2024-03-18 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-03-25,0.963,0.76,0.936,0.685,0.89,2024-03-25 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-04-01,0.816,0.828,0.967,0.653,4.42,2024-04-01 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-04-08,0.96,0.876,0.966,0.812,0.96,2024-04-08 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-04-15,0.88,0.821,0.932,0.673,2.88,2024-04-15 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-04-22,0.836,0.902,0.977,0.737,3.94,2024-04-22 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-04-29,0.814,0.935,0.973,0.741,4.46,2024-04-29 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-05-06,0.902,0.769,0.976,0.677,2.35,2024-05-06 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-05-13,0.926,0.769,0.929,0.662,1.78,2024-05-13 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-05-20,0.916,0.903,0.945,0.782,2.02,2024-05-20 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-05-27,0.971,0.779,0.985,0.745,0.7,2024-05-27 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-06-03,0.846,0.823,0.917,0.638,3.7,2024-06-03 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-06-10,0.965,0.816,0.982,0.773,0.84,2024-06-10 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-06-17,0.858,0.848,0.906,0.659,3.41,2024-06-17 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-06-24,0.82,0.846,0.98,0.68,4.32,2024-06-24 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-07-01,0.851,0.82,0.955,0.666,3.58,2024-07-01 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-07-08,0.891,0.831,0.968,0.717,2.62,2024-07-08 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-07-15,0.819,0.861,0.907,0.64,4.34,2024-07-15 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-07-22,0.854,0.842,0.956,0.687,3.5,2024-07-22 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-07-29,0.843,0.799,0.915,0.616,3.77,2024-07-29 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-08-05,0.887,0.763,0.92,0.623,2.71,2024-08-05 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-08-12,0.925,0.836,0.993,0.768,1.8,2024-08-12 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-08-19,0.902,0.818,0.966,0.713,2.35,2024-08-19 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-08-26,0.831,0.884,0.97,0.713,4.06,2024-08-26 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-09-02,0.928,0.917,0.911,0.775,1.73,2024-09-02 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-09-09,0.907,0.815,0.909,0.672,2.23,2024-09-09 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-09-16,0.88,0.812,0.939,0.671,2.88,2024-09-16 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-09-23,0.908,0.887,0.957,0.771,2.21,2024-09-23 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-09-30,0.948,0.815,0.961,0.742,1.25,2024-09-30 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-10-07,0.811,0.794,0.913,0.588,4.54,2024-10-07 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-10-14,0.905,0.901,0.977,0.797,2.28,2024-10-14 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-10-21,0.936,0.882,0.943,0.778,1.54,2024-10-21 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-10-28,0.852,0.873,0.942,0.701,3.55,2024-10-28 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-11-04,0.837,0.925,0.928,0.718,3.91,2024-11-04 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-11-11,0.943,0.886,0.987,0.825,1.37,2024-11-11 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-11-18,0.969,0.894,0.987,0.855,0.74,2024-11-18 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-11-25,0.978,0.867,0.958,0.812,0.53,2024-11-25 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-12-02,0.892,0.92,0.981,0.805,2.59,2024-12-02 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-12-09,0.811,0.93,0.992,0.748,4.54,2024-12-09 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-12-16,0.8,0.862,0.993,0.685,4.8,2024-12-16 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-12-23,0.82,0.806,0.903,0.597,4.32,2024-12-23 00:00:00
6,2,CNC Lathe,CNC Lathe 2-2,2024-12-30,0.878,0.868,0.959,0.731,2.93,2024-12-30 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-01-01,0.869,0.826,0.952,0.683,3.14,2024-01-01 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-01-08,0.919,0.845,0.918,0.713,1.94,2024-01-08 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-01-15,0.869,0.935,0.98,0.796,3.14,2024-01-15 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-01-22,0.828,0.949,0.964,0.757,4.13,2024-01-22 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-01-29,0.824,0.764,0.901,0.567,4.22,2024-01-29 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-02-05,0.93,0.847,0.941,0.741,1.68,2024-02-05 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-02-12,0.978,0.767,0.961,0.721,0.53,2024-02-12 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-02-19,0.875,0.841,0.975,0.717,3.0,2024-02-19 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-02-26,0.909,0.835,0.917,0.696,2.18,2024-02-26 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-03-04,0.892,0.86,0.943,0.723,2.59,2024-03-04 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-03-11,0.864,0.787,0.957,0.651,3.26,2024-03-11 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-03-18,0.904,0.919,0.922,0.766,2.3,2024-03-18 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-03-25,0.89,0.832,0.952,0.705,2.64,2024-03-25 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-04-01,0.866,0.946,0.954,0.782,3.22,2024-04-01 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-04-08,0.927,0.773,0.946,0.678,1.75,2024-04-08 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-04-15,0.924,0.778,0.969,0.697,1.82,2024-04-15 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-04-22,0.977,0.947,0.974,0.901,0.55,2024-04-22 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-04-29,0.884,0.766,0.985,0.667,2.78,2024-04-29 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-05-06,0.816,0.844,0.97,0.668,4.42,2024-05-06 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-05-13,0.973,0.766,0.96,0.716,0.65,2024-05-13 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-05-20,0.944,0.812,0.905,0.694,1.34,2024-05-20 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-05-27,0.862,0.906,0.945,0.738,3.31,2024-05-27 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-06-03,0.892,0.844,0.97,0.73,2.59,2024-06-03 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-06-10,0.876,0.942,0.976,0.805,2.98,2024-06-10 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-06-17,0.852,0.757,0.988,0.637,3.55,2024-06-17 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-06-24,0.935,0.895,0.954,0.798,1.56,2024-06-24 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-07-01,0.811,0.845,0.916,0.628,4.54,2024-07-01 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-07-08,0.809,0.948,0.977,0.749,4.58,2024-07-08 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-07-15,0.912,0.807,0.908,0.668,2.11,2024-07-15 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-07-22,0.891,0.92,0.926,0.759,2.62,2024-07-22 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-07-29,0.824,0.806,0.981,0.652,4.22,2024-07-29 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-08-05,0.803,0.772,0.917,0.568,4.73,2024-08-05 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-08-12,0.907,0.78,0.942,0.666,2.23,2024-08-12 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-08-19,0.945,0.802,0.967,0.733,1.32,2024-08-19 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-08-26,0.887,0.91,0.982,0.793,2.71,2024-08-26 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-09-02,0.862,0.767,0.914,0.604,3.31,2024-09-02 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-09-09,0.968,0.781,0.947,0.716,0.77,2024-09-09 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-09-16,0.979,0.904,0.923,0.817,0.5,2024-09-16 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-09-23,0.879,0.878,0.92,0.71,2.9,2024-09-23 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-09-30,0.932,0.819,0.961,0.734,1.63,2024-09-30 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-10-07,0.936,0.773,0.916,0.663,1.54,2024-10-07 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-10-14,0.872,0.81,0.971,0.686,3.07,2024-10-14 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-10-21,0.935,0.857,0.936,0.75,1.56,2024-10-21 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-10-28,0.927,0.845,0.914,0.716,1.75,2024-10-28 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-11-04,0.957,0.752,0.988,0.711,1.03,2024-11-04 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-11-11,0.881,0.886,0.991,0.774,2.86,2024-11-11 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-11-18,0.923,0.758,0.987,0.691,1.85,2024-11-18 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-11-25,0.915,0.941,0.941,0.81,2.04,2024-11-25 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-12-02,0.965,0.922,0.932,0.829,0.84,2024-12-02 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-12-09,0.848,0.77,0.962,0.628,3.65,2024-12-09 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-12-16,0.87,0.905,0.971,0.765,3.12,2024-12-16 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-12-23,0.932,0.868,0.919,0.743,1.63,2024-12-23 00:00:00
7,2,Welding Station,Welding Station 2-3,2024-12-30,0.861,0.888,0.917,0.701,3.34,2024-12-30 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-01-01,0.921,0.916,0.901,0.76,1.9,2024-01-01 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-01-08,0.818,0.771,0.942,0.594,4.37,2024-01-08 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-01-15,0.839,0.807,0.918,0.622,3.86,2024-01-15 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-01-22,0.804,0.768,0.989,0.611,4.7,2024-01-22 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-01-29,0.918,0.917,0.99,0.833,1.97,2024-01-29 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-02-05,0.915,0.892,0.911,0.744,2.04,2024-02-05 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-02-12,0.954,0.776,0.962,0.712,1.1,2024-02-12 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-02-19,0.962,0.863,0.992,0.824,0.91,2024-02-19 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-02-26,0.961,0.889,0.924,0.789,0.94,2024-02-26 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-03-04,0.884,0.937,0.961,0.796,2.78,2024-03-04 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-03-11,0.966,0.805,0.941,0.732,0.82,2024-03-11 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-03-18,0.963,0.904,0.931,0.81,0.89,2024-03-18 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-03-25,0.829,0.765,0.974,0.618,4.1,2024-03-25 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-04-01,0.869,0.817,0.906,0.643,3.14,2024-04-01 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-04-08,0.972,0.803,0.942,0.735,0.67,2024-04-08 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-04-15,0.889,0.936,0.958,0.797,2.66,2024-04-15 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-04-22,0.832,0.848,0.914,0.645,4.03,2024-04-22 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-04-29,0.938,0.794,0.961,0.716,1.49,2024-04-29 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-05-06,0.964,0.893,0.91,0.783,0.86,2024-05-06 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-05-13,0.813,0.864,0.924,0.649,4.49,2024-05-13 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-05-20,0.88,0.929,0.914,0.747,2.88,2024-05-20 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-05-27,0.915,0.937,0.963,0.826,2.04,2024-05-27 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-06-03,0.848,0.89,0.986,0.744,3.65,2024-06-03 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-06-10,0.903,0.853,0.989,0.762,2.33,2024-06-10 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-06-17,0.888,0.837,0.98,0.728,2.69,2024-06-17 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-06-24,0.941,0.907,0.951,0.812,1.42,2024-06-24 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-07-01,0.801,0.941,0.978,0.737,4.78,2024-07-01 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-07-08,0.887,0.863,0.989,0.757,2.71,2024-07-08 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-07-15,0.865,0.886,0.938,0.719,3.24,2024-07-15 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-07-22,0.914,0.942,0.909,0.783,2.06,2024-07-22 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-07-29,0.896,0.942,0.908,0.766,2.5,2024-07-29 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-08-05,0.883,0.903,0.962,0.767,2.81,2024-08-05 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-08-12,0.832,0.758,0.936,0.59,4.03,2024-08-12 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-08-19,0.834,0.889,0.985,0.73,3.98,2024-08-19 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-08-26,0.914,0.822,0.908,0.682,2.06,2024-08-26 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-09-02,0.914,0.897,0.913,0.749,2.06,2024-09-02 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-09-09,0.835,0.894,0.956,0.714,3.96,2024-09-09 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-09-16,0.888,0.763,0.951,0.644,2.69,2024-09-16 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-09-23,0.855,0.857,0.979,0.717,3.48,2024-09-23 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-09-30,0.881,0.949,0.904,0.756,2.86,2024-09-30 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-10-07,0.81,0.908,0.904,0.665,4.56,2024-10-07 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-10-14,0.821,0.911,0.963,0.72,4.3,2024-10-14 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-10-21,0.883,0.886,0.983,0.769,2.81,2024-10-21 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-10-28,0.827,0.866,0.988,0.708,4.15,2024-10-28 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-11-04,0.807,0.778,0.962,0.604,4.63,2024-11-04 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-11-11,0.885,0.934,0.904,0.747,2.76,2024-11-11 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-11-18,0.926,0.776,0.916,0.658,1.78,2024-11-18 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-11-25,0.809,0.811,0.975,0.64,4.58,2024-11-25 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-12-02,0.882,0.784,0.956,0.661,2.83,2024-12-02 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-12-09,0.947,0.771,0.947,0.691,1.27,2024-12-09 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-12-16,0.944,0.794,0.976,0.732,1.34,2024-12-16 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-12-23,0.877,0.912,0.993,0.794,2.95,2024-12-23 00:00:00
8,3,CNC Lathe,CNC Lathe 3-1,2024-12-30,0.922,0.815,0.993,0.746,1.87,2024-12-30 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-01-01,0.898,0.814,0.992,0.725,2.45,2024-01-01 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-01-08,0.838,0.759,0.916,0.583,3.89,2024-01-08 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-01-15,0.811,0.805,0.972,0.635,4.54,2024-01-15 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-01-22,0.83,0.824,0.916,0.626,4.08,2024-01-22 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-01-29,0.844,0.866,0.913,0.667,3.74,2024-01-29 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-02-05,0.942,0.876,0.936,0.772,1.39,2024-02-05 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-02-12,0.828,0.926,0.908,0.696,4.13,2024-02-12 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-02-19,0.801,0.935,0.967,0.724,4.78,2024-02-19 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-02-26,0.907,0.807,0.966,0.707,2.23,2024-02-26 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-03-04,0.943,0.845,0.912,0.727,1.37,2024-03-04 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-03-11,0.826,0.804,0.943,0.626,4.18,2024-03-11 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-03-18,0.843,0.785,0.966,0.639,3.77,2024-03-18 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-03-25,0.907,0.893,0.958,0.776,2.23,2024-03-25 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-04-01,0.816,0.915,0.929,0.694,4.42,2024-04-01 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-04-08,0.875,0.862,0.918,0.692,3.0,2024-04-08 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-04-15,0.978,0.945,0.959,0.886,0.53,2024-04-15 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-04-22,0.955,0.947,0.948,0.857,1.08,2024-04-22 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-04-29,0.884,0.875,0.92,0.712,2.78,2024-04-29 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-05-06,0.81,0.773,0.914,0.572,4.56,2024-05-06 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-05-13,0.952,0.932,0.947,0.84,1.15,2024-05-13 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-05-20,0.829,0.935,0.905,0.701,4.1,2024-05-20 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-05-27,0.866,0.792,0.924,0.634,3.22,2024-05-27 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-06-03,0.911,0.928,0.943,0.797,2.14,2024-06-03 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-06-10,0.819,0.76,0.951,0.592,4.34,2024-06-10 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-06-17,0.828,0.756,0.949,0.594,4.13,2024-06-17 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-06-24,0.813,0.797,0.942,0.61,4.49,2024-06-24 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-07-01,0.904,0.834,0.971,0.732,2.3,2024-07-01 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-07-08,0.962,0.796,0.91,0.697,0.91,2024-07-08 00:00:00
9,3,Packaging Machine,Packaging Machine 3-2,2024-07-15,0.841,0.797,0.939,0.629,3.82,2024-07-15 00:00:00
