schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
1315,8,10,2024-08-16,Swing,256,250,97.7,Scheduled,2024-08-16 00:00:00
1316,10,27,2024-08-16,Night,291,252,86.6,Delayed,2024-08-16 00:00:00
1317,8,5,2024-08-16,Night,397,379,95.5,Delayed,2024-08-16 00:00:00
1318,3,29,2024-08-16,Night,233,231,99.1,Completed,2024-08-16 00:00:00
1319,6,10,2024-08-16,Day,168,160,95.2,Scheduled,2024-08-16 00:00:00
1320,11,12,2024-08-17,Night,136,119,87.5,Scheduled,2024-08-17 00:00:00
1321,15,10,2024-08-17,Day,173,178,102.9,Delayed,2024-08-17 00:00:00
1322,8,20,2024-08-17,Night,396,414,104.5,In Progress,2024-08-17 00:00:00
1323,20,10,2024-08-17,Day,364,333,91.5,Completed,2024-08-17 00:00:00
1324,11,26,2024-08-17,Night,334,321,96.1,In Progress,2024-08-17 00:00:00
1325,12,7,2024-08-17,Day,262,241,92.0,Scheduled,2024-08-17 00:00:00
1326,2,2,2024-08-18,Day,312,295,94.6,Completed,2024-08-18 00:00:00
1327,15,7,2024-08-18,Swing,58,56,96.6,Scheduled,2024-08-18 00:00:00
1328,6,12,2024-08-18,Night,163,160,98.2,Scheduled,2024-08-18 00:00:00
1329,6,6,2024-08-19,Night,456,429,94.1,Completed,2024-08-19 00:00:00
1330,15,9,2024-08-19,Night,195,201,103.1,Completed,2024-08-19 00:00:00
1331,14,22,2024-08-19,Swing,356,372,104.5,Completed,2024-08-19 00:00:00
1332,4,2,2024-08-19,Night,458,398,86.9,Completed,2024-08-19 00:00:00
1333,14,13,2024-08-19,Night,204,195,95.6,Completed,2024-08-19 00:00:00
1334,5,14,2024-08-19,Swing,432,405,93.8,In Progress,2024-08-19 00:00:00
1335,18,29,2024-08-19,Night,436,409,93.8,Completed,2024-08-19 00:00:00
1336,12,20,2024-08-19,Swing,390,368,94.4,In Progress,2024-08-19 00:00:00
1337,2,26,2024-08-20,Night,297,311,104.7,Completed,2024-08-20 00:00:00
1338,4,30,2024-08-20,Swing,356,316,88.8,In Progress,2024-08-20 00:00:00
1339,12,21,2024-08-20,Night,444,440,99.1,Completed,2024-08-20 00:00:00
1340,16,27,2024-08-21,Day,196,180,91.8,In Progress,2024-08-21 00:00:00
1341,19,27,2024-08-21,Swing,264,247,93.6,In Progress,2024-08-21 00:00:00
1342,8,18,2024-08-21,Swing,302,304,100.7,Delayed,2024-08-21 00:00:00
1343,11,5,2024-08-22,Night,431,432,100.2,Delayed,2024-08-22 00:00:00
1344,13,14,2024-08-22,Swing,65,63,96.9,Completed,2024-08-22 00:00:00
1345,18,26,2024-08-22,Swing,333,295,88.6,Scheduled,2024-08-22 00:00:00
1346,18,17,2024-08-23,Day,96,92,95.8,Scheduled,2024-08-23 00:00:00
1347,9,12,2024-08-23,Day,190,170,89.5,Delayed,2024-08-23 00:00:00
1348,11,20,2024-08-23,Day,469,436,93.0,Delayed,2024-08-23 00:00:00
1349,11,2,2024-08-23,Day,70,65,92.9,Completed,2024-08-23 00:00:00
1350,19,21,2024-08-23,Night,73,69,94.5,Scheduled,2024-08-23 00:00:00
1351,20,21,2024-08-23,Day,193,179,92.7,In Progress,2024-08-23 00:00:00
1352,8,12,2024-08-24,Swing,202,202,100.0,Delayed,2024-08-24 00:00:00
1353,6,4,2024-08-24,Day,257,249,96.9,Completed,2024-08-24 00:00:00
1354,2,27,2024-08-24,Day,401,369,92.0,Delayed,2024-08-24 00:00:00
1355,17,18,2024-08-24,Day,281,242,86.1,Completed,2024-08-24 00:00:00
1356,20,10,2024-08-25,Swing,494,450,91.1,Scheduled,2024-08-25 00:00:00
1357,19,26,2024-08-25,Day,50,51,102.0,Completed,2024-08-25 00:00:00
1358,15,9,2024-08-25,Swing,294,273,92.9,Scheduled,2024-08-25 00:00:00
1359,4,22,2024-08-25,Night,426,439,103.1,Completed,2024-08-25 00:00:00
1360,6,4,2024-08-25,Swing,268,232,86.6,Completed,2024-08-25 00:00:00
1361,13,23,2024-08-26,Swing,422,407,96.4,In Progress,2024-08-26 00:00:00
1362,17,23,2024-08-26,Night,332,334,100.6,Completed,2024-08-26 00:00:00
1363,2,2,2024-08-26,Swing,376,361,96.0,Completed,2024-08-26 00:00:00
1364,8,7,2024-08-26,Day,210,200,95.2,In Progress,2024-08-26 00:00:00
1365,13,1,2024-08-27,Day,482,462,95.9,Completed,2024-08-27 00:00:00
1366,1,25,2024-08-27,Day,313,285,91.1,Completed,2024-08-27 00:00:00
1367,16,7,2024-08-27,Night,350,321,91.7,Completed,2024-08-27 00:00:00
1368,1,3,2024-08-27,Day,104,109,104.8,In Progress,2024-08-27 00:00:00
1369,18,3,2024-08-28,Swing,488,460,94.3,Delayed,2024-08-28 00:00:00
1370,3,20,2024-08-28,Swing,78,72,92.3,Delayed,2024-08-28 00:00:00
1371,4,7,2024-08-28,Swing,340,341,100.3,In Progress,2024-08-28 00:00:00
1372,11,4,2024-08-28,Night,68,69,101.5,Completed,2024-08-28 00:00:00
1373,19,8,2024-08-28,Night,393,397,101.0,Scheduled,2024-08-28 00:00:00
1374,14,26,2024-08-29,Night,274,237,86.5,Scheduled,2024-08-29 00:00:00
1375,18,1,2024-08-29,Night,89,84,94.4,In Progress,2024-08-29 00:00:00
1376,20,28,2024-08-29,Day,362,376,103.9,Completed,2024-08-29 00:00:00
1377,18,30,2024-08-29,Night,434,441,101.6,In Progress,2024-08-29 00:00:00
1378,4,20,2024-08-29,Swing,58,54,93.1,Completed,2024-08-29 00:00:00
1379,8,7,2024-08-29,Day,128,133,103.9,Completed,2024-08-29 00:00:00
1380,19,12,2024-08-29,Day,440,391,88.9,Completed,2024-08-29 00:00:00
1381,9,2,2024-08-30,Night,338,346,102.4,Completed,2024-08-30 00:00:00
1382,3,30,2024-08-30,Swing,473,422,89.2,Scheduled,2024-08-30 00:00:00
1383,12,13,2024-08-30,Day,235,224,95.3,Scheduled,2024-08-30 00:00:00
1384,13,4,2024-08-31,Day,326,277,85.0,Completed,2024-08-31 00:00:00
1385,5,24,2024-08-31,Day,262,264,100.8,Completed,2024-08-31 00:00:00
1386,19,27,2024-08-31,Swing,80,83,103.8,Completed,2024-08-31 00:00:00
1387,3,6,2024-08-31,Day,269,245,91.1,Completed,2024-08-31 00:00:00
1388,3,18,2024-08-31,Day,333,311,93.4,Completed,2024-08-31 00:00:00
1389,8,28,2024-09-01,Night,423,370,87.5,Delayed,2024-09-01 00:00:00
1390,8,7,2024-09-01,Day,482,468,97.1,Completed,2024-09-01 00:00:00
1391,17,25,2024-09-01,Swing,216,199,92.1,Delayed,2024-09-01 00:00:00
1392,2,14,2024-09-01,Day,418,431,103.1,Completed,2024-09-01 00:00:00
1393,11,20,2024-09-01,Swing,108,108,100.0,Delayed,2024-09-01 00:00:00
1394,20,28,2024-09-01,Day,386,381,98.7,Completed,2024-09-01 00:00:00
1395,4,19,2024-09-01,Swing,348,344,98.9,Delayed,2024-09-01 00:00:00
1396,12,1,2024-09-01,Swing,74,77,104.1,Completed,2024-09-01 00:00:00
1397,2,27,2024-09-02,Day,83,72,86.7,Scheduled,2024-09-02 00:00:00
1398,13,26,2024-09-02,Swing,53,50,94.3,Completed,2024-09-02 00:00:00
1399,1,9,2024-09-02,Swing,402,413,102.7,Scheduled,2024-09-02 00:00:00
1400,3,23,2024-09-03,Night,498,477,95.8,Scheduled,2024-09-03 00:00:00
1401,18,27,2024-09-03,Day,102,91,89.2,In Progress,2024-09-03 00:00:00
1402,9,9,2024-09-03,Night,267,257,96.3,In Progress,2024-09-03 00:00:00
1403,19,22,2024-09-04,Night,469,436,93.0,In Progress,2024-09-04 00:00:00
1404,17,2,2024-09-04,Swing,474,489,103.2,Completed,2024-09-04 00:00:00
1405,9,11,2024-09-04,Swing,404,419,103.7,Scheduled,2024-09-04 00:00:00
1406,20,21,2024-09-05,Night,335,299,89.3,In Progress,2024-09-05 00:00:00
1407,16,9,2024-09-05,Day,342,335,98.0,Delayed,2024-09-05 00:00:00
1408,5,22,2024-09-05,Night,190,164,86.3,Completed,2024-09-05 00:00:00
1409,15,30,2024-09-05,Night,198,192,97.0,Scheduled,2024-09-05 00:00:00
1410,7,22,2024-09-05,Night,270,239,88.5,Delayed,2024-09-05 00:00:00
1411,13,20,2024-09-05,Day,197,185,93.9,Delayed,2024-09-05 00:00:00
1412,2,4,2024-09-05,Swing,462,424,91.8,In Progress,2024-09-05 00:00:00
1413,13,4,2024-09-06,Swing,121,115,95.0,In Progress,2024-09-06 00:00:00
1414,17,11,2024-09-06,Night,394,391,99.2,Completed,2024-09-06 00:00:00
1415,13,5,2024-09-06,Night,118,123,104.2,Scheduled,2024-09-06 00:00:00
1416,13,13,2024-09-06,Day,248,215,86.7,Delayed,2024-09-06 00:00:00
1417,7,10,2024-09-06,Night,254,238,93.7,Delayed,2024-09-06 00:00:00
1418,13,29,2024-09-06,Night,115,103,89.6,Delayed,2024-09-06 00:00:00
1419,16,21,2024-09-07,Day,452,445,98.5,Completed,2024-09-07 00:00:00
1420,6,27,2024-09-07,Swing,252,232,92.1,Scheduled,2024-09-07 00:00:00
1421,2,6,2024-09-07,Day,470,463,98.5,In Progress,2024-09-07 00:00:00
1422,5,7,2024-09-07,Day,470,487,103.6,Completed,2024-09-07 00:00:00
1423,6,7,2024-09-07,Swing,215,189,87.9,Completed,2024-09-07 00:00:00
1424,13,27,2024-09-07,Day,224,227,101.3,Completed,2024-09-07 00:00:00
1425,17,27,2024-09-07,Night,316,288,91.1,In Progress,2024-09-07 00:00:00
1426,3,15,2024-09-07,Day,357,331,92.7,Completed,2024-09-07 00:00:00
1427,5,1,2024-09-08,Night,484,416,86.0,In Progress,2024-09-08 00:00:00
1428,11,7,2024-09-08,Day,424,436,102.8,Completed,2024-09-08 00:00:00
1429,9,12,2024-09-08,Swing,418,365,87.3,Completed,2024-09-08 00:00:00
1430,20,8,2024-09-08,Swing,218,212,97.2,Completed,2024-09-08 00:00:00
1431,4,1,2024-09-08,Night,174,153,87.9,Completed,2024-09-08 00:00:00
1432,9,29,2024-09-09,Night,499,481,96.4,Completed,2024-09-09 00:00:00
1433,9,30,2024-09-09,Night,421,367,87.2,Completed,2024-09-09 00:00:00
1434,18,30,2024-09-09,Swing,193,197,102.1,Delayed,2024-09-09 00:00:00
1435,7,22,2024-09-09,Night,163,147,90.2,Scheduled,2024-09-09 00:00:00
1436,5,23,2024-09-10,Swing,352,352,100.0,Completed,2024-09-10 00:00:00
1437,4,14,2024-09-10,Night,437,384,87.9,Completed,2024-09-10 00:00:00
1438,16,20,2024-09-10,Night,166,144,86.7,Delayed,2024-09-10 00:00:00
1439,1,2,2024-09-10,Night,91,86,94.5,Delayed,2024-09-10 00:00:00
1440,10,6,2024-09-10,Swing,246,216,87.8,In Progress,2024-09-10 00:00:00
1441,20,25,2024-09-10,Swing,287,273,95.1,Completed,2024-09-10 00:00:00
1442,16,15,2024-09-11,Swing,220,202,91.8,In Progress,2024-09-11 00:00:00
1443,7,25,2024-09-11,Night,493,431,87.4,In Progress,2024-09-11 00:00:00
1444,18,5,2024-09-11,Day,307,293,95.4,Scheduled,2024-09-11 00:00:00
1445,11,10,2024-09-11,Swing,471,459,97.5,Completed,2024-09-11 00:00:00
1446,7,11,2024-09-11,Day,115,112,97.4,Completed,2024-09-11 00:00:00
1447,18,25,2024-09-11,Day,288,300,104.2,Delayed,2024-09-11 00:00:00
1448,8,9,2024-09-11,Swing,62,56,90.3,In Progress,2024-09-11 00:00:00
1449,17,6,2024-09-11,Night,167,160,95.8,Scheduled,2024-09-11 00:00:00
1450,15,13,2024-09-12,Swing,53,55,103.8,Scheduled,2024-09-12 00:00:00
1451,2,18,2024-09-12,Day,244,252,103.3,Delayed,2024-09-12 00:00:00
1452,10,11,2024-09-12,Night,329,343,104.3,Delayed,2024-09-12 00:00:00
1453,5,2,2024-09-12,Night,278,240,86.3,Scheduled,2024-09-12 00:00:00
1454,7,23,2024-09-13,Swing,156,134,85.9,Delayed,2024-09-13 00:00:00
1455,4,12,2024-09-13,Night,234,227,97.0,Completed,2024-09-13 00:00:00
1456,2,16,2024-09-13,Swing,252,220,87.3,Completed,2024-09-13 00:00:00
1457,9,8,2024-09-13,Day,181,182,100.6,Completed,2024-09-13 00:00:00
1458,3,9,2024-09-13,Swing,57,57,100.0,In Progress,2024-09-13 00:00:00
1459,20,13,2024-09-14,Swing,352,354,100.6,In Progress,2024-09-14 00:00:00
1460,9,30,2024-09-14,Day,412,388,94.2,Completed,2024-09-14 00:00:00
1461,20,28,2024-09-14,Swing,85,82,96.5,Completed,2024-09-14 00:00:00
1462,12,8,2024-09-14,Day,465,406,87.3,Completed,2024-09-14 00:00:00
1463,15,6,2024-09-15,Night,452,436,96.5,Scheduled,2024-09-15 00:00:00
1464,1,3,2024-09-15,Day,481,468,97.3,Completed,2024-09-15 00:00:00
1465,10,8,2024-09-15,Swing,432,385,89.1,In Progress,2024-09-15 00:00:00
1466,12,24,2024-09-15,Night,357,346,96.9,Delayed,2024-09-15 00:00:00
1467,18,23,2024-09-15,Swing,408,375,91.9,Completed,2024-09-15 00:00:00
1468,3,27,2024-09-16,Swing,321,306,95.3,Delayed,2024-09-16 00:00:00
1469,5,4,2024-09-16,Swing,256,220,85.9,Delayed,2024-09-16 00:00:00
1470,20,9,2024-09-16,Day,352,310,88.1,Scheduled,2024-09-16 00:00:00
1471,8,17,2024-09-16,Day,273,285,104.4,Scheduled,2024-09-16 00:00:00
1472,2,30,2024-09-16,Day,197,190,96.4,Completed,2024-09-16 00:00:00
1473,6,8,2024-09-16,Night,110,97,88.2,In Progress,2024-09-16 00:00:00
1474,15,1,2024-09-16,Swing,185,177,95.7,Scheduled,2024-09-16 00:00:00
1475,10,24,2024-09-16,Night,155,153,98.7,Delayed,2024-09-16 00:00:00
1476,15,10,2024-09-17,Swing,458,425,92.8,Scheduled,2024-09-17 00:00:00
1477,9,1,2024-09-17,Swing,420,429,102.1,Completed,2024-09-17 00:00:00
1478,14,28,2024-09-17,Swing,163,151,92.6,Scheduled,2024-09-17 00:00:00
1479,15,13,2024-09-17,Night,56,47,83.9,Completed,2024-09-17 00:00:00
1480,5,4,2024-09-18,Day,487,510,104.7,Delayed,2024-09-18 00:00:00
1481,7,28,2024-09-18,Night,115,100,87.0,Scheduled,2024-09-18 00:00:00
1482,6,16,2024-09-18,Night,492,512,104.1,In Progress,2024-09-18 00:00:00
1483,14,9,2024-09-18,Night,440,412,93.6,Completed,2024-09-18 00:00:00
1484,1,30,2024-09-19,Swing,155,137,88.4,In Progress,2024-09-19 00:00:00
1485,14,19,2024-09-19,Day,379,366,96.6,Completed,2024-09-19 00:00:00
1486,13,2,2024-09-19,Swing,255,237,92.9,Delayed,2024-09-19 00:00:00
1487,4,6,2024-09-19,Day,230,240,104.3,In Progress,2024-09-19 00:00:00
1488,7,11,2024-09-19,Night,384,396,103.1,In Progress,2024-09-19 00:00:00
1489,18,3,2024-09-19,Day,346,354,102.3,Delayed,2024-09-19 00:00:00
1490,14,12,2024-09-19,Day,386,351,90.9,Completed,2024-09-19 00:00:00
1491,13,24,2024-09-20,Day,142,124,87.3,Scheduled,2024-09-20 00:00:00
1492,16,25,2024-09-20,Night,335,330,98.5,Completed,2024-09-20 00:00:00
1493,8,26,2024-09-20,Swing,207,199,96.1,In Progress,2024-09-20 00:00:00
1494,4,3,2024-09-20,Night,370,384,103.8,Scheduled,2024-09-20 00:00:00
1495,12,30,2024-09-20,Swing,422,387,91.7,Delayed,2024-09-20 00:00:00
1496,9,6,2024-09-21,Day,413,381,92.3,Delayed,2024-09-21 00:00:00
1497,7,30,2024-09-21,Day,176,167,94.9,Completed,2024-09-21 00:00:00
1498,7,30,2024-09-21,Night,440,449,102.0,Scheduled,2024-09-21 00:00:00
1499,6,16,2024-09-21,Swing,222,214,96.4,Scheduled,2024-09-21 00:00:00
1500,16,16,2024-09-21,Swing,268,255,95.1,Delayed,2024-09-21 00:00:00
1501,18,14,2024-09-21,Day,157,144,91.7,Completed,2024-09-21 00:00:00
1502,3,16,2024-09-21,Swing,476,478,100.4,Delayed,2024-09-21 00:00:00
1503,8,25,2024-09-21,Night,87,84,96.6,Completed,2024-09-21 00:00:00
1504,10,6,2024-09-22,Swing,384,368,95.8,Scheduled,2024-09-22 00:00:00
1505,7,20,2024-09-22,Night,487,426,87.5,Completed,2024-09-22 00:00:00
1506,13,4,2024-09-22,Swing,397,401,101.0,Completed,2024-09-22 00:00:00
1507,3,8,2024-09-22,Night,66,57,86.4,Completed,2024-09-22 00:00:00
1508,1,10,2024-09-22,Swing,221,201,91.0,Completed,2024-09-22 00:00:00
1509,9,16,2024-09-22,Night,433,385,88.9,Completed,2024-09-22 00:00:00
1510,19,20,2024-09-22,Day,438,378,86.3,Completed,2024-09-22 00:00:00
1511,13,4,2024-09-23,Swing,492,489,99.4,In Progress,2024-09-23 00:00:00
1512,20,1,2024-09-23,Swing,472,444,94.1,Delayed,2024-09-23 00:00:00
1513,11,29,2024-09-23,Swing,342,356,104.1,Completed,2024-09-23 00:00:00
1514,13,15,2024-09-24,Night,388,401,103.4,Delayed,2024-09-24 00:00:00
1515,8,13,2024-09-24,Swing,245,230,93.9,Completed,2024-09-24 00:00:00
1516,13,4,2024-09-24,Day,68,65,95.6,Completed,2024-09-24 00:00:00
1517,6,14,2024-09-24,Swing,439,390,88.8,Completed,2024-09-24 00:00:00
1518,12,17,2024-09-24,Swing,395,349,88.4,Delayed,2024-09-24 00:00:00
1519,6,29,2024-09-24,Swing,339,317,93.5,In Progress,2024-09-24 00:00:00
1520,4,22,2024-09-24,Night,367,384,104.6,In Progress,2024-09-24 00:00:00
1521,7,6,2024-09-25,Swing,399,374,93.7,Scheduled,2024-09-25 00:00:00
1522,11,10,2024-09-25,Night,53,46,86.8,Delayed,2024-09-25 00:00:00
1523,15,22,2024-09-25,Swing,99,100,101.0,Completed,2024-09-25 00:00:00
1524,14,1,2024-09-25,Night,370,374,101.1,Scheduled,2024-09-25 00:00:00
1525,17,18,2024-09-25,Night,310,284,91.6,Delayed,2024-09-25 00:00:00
1526,3,2,2024-09-26,Night,401,384,95.8,In Progress,2024-09-26 00:00:00
1527,7,12,2024-09-26,Night,394,382,97.0,Scheduled,2024-09-26 00:00:00
1528,19,10,2024-09-26,Day,295,301,102.0,Completed,2024-09-26 00:00:00
1529,9,29,2024-09-26,Swing,487,453,93.0,Completed,2024-09-26 00:00:00
1530,5,16,2024-09-26,Swing,136,126,92.6,Scheduled,2024-09-26 00:00:00
1531,12,20,2024-09-26,Swing,386,360,93.3,In Progress,2024-09-26 00:00:00
1532,15,21,2024-09-26,Night,426,390,91.5,Scheduled,2024-09-26 00:00:00
1533,19,21,2024-09-26,Swing,247,240,97.2,Scheduled,2024-09-26 00:00:00
1534,8,9,2024-09-27,Swing,90,82,91.1,In Progress,2024-09-27 00:00:00
1535,2,23,2024-09-27,Night,492,449,91.3,Completed,2024-09-27 00:00:00
1536,12,8,2024-09-27,Swing,179,152,84.9,Scheduled,2024-09-27 00:00:00
1537,1,18,2024-09-27,Night,136,131,96.3,In Progress,2024-09-27 00:00:00
1538,17,20,2024-09-27,Swing,397,403,101.5,In Progress,2024-09-27 00:00:00
1539,20,9,2024-09-27,Swing,499,446,89.4,Completed,2024-09-27 00:00:00
1540,12,9,2024-09-27,Night,171,160,93.6,Completed,2024-09-27 00:00:00
1541,17,1,2024-09-27,Swing,445,464,104.3,Completed,2024-09-27 00:00:00
1542,18,12,2024-09-28,Swing,160,142,88.8,Delayed,2024-09-28 00:00:00
1543,20,4,2024-09-28,Day,146,129,88.4,Scheduled,2024-09-28 00:00:00
1544,17,2,2024-09-28,Night,357,330,92.4,In Progress,2024-09-28 00:00:00
1545,16,8,2024-09-28,Swing,465,467,100.4,Completed,2024-09-28 00:00:00
1546,9,3,2024-09-28,Swing,78,81,103.8,Completed,2024-09-28 00:00:00
1547,7,6,2024-09-28,Night,419,429,102.4,In Progress,2024-09-28 00:00:00
1548,4,2,2024-09-28,Night,479,409,85.4,Completed,2024-09-28 00:00:00
1549,18,15,2024-09-29,Night,234,223,95.3,Delayed,2024-09-29 00:00:00
1550,10,30,2024-09-29,Swing,271,241,88.9,Scheduled,2024-09-29 00:00:00
1551,9,23,2024-09-29,Swing,193,189,97.9,Scheduled,2024-09-29 00:00:00
1552,7,28,2024-09-29,Day,431,369,85.6,Scheduled,2024-09-29 00:00:00
1553,19,20,2024-09-29,Swing,150,152,101.3,In Progress,2024-09-29 00:00:00
1554,5,26,2024-09-29,Day,107,98,91.6,Delayed,2024-09-29 00:00:00
1555,2,29,2024-09-30,Day,468,474,101.3,Completed,2024-09-30 00:00:00
1556,14,2,2024-09-30,Swing,141,137,97.2,Delayed,2024-09-30 00:00:00
1557,20,11,2024-09-30,Day,106,104,98.1,Scheduled,2024-09-30 00:00:00
1558,9,19,2024-09-30,Swing,203,212,104.4,Scheduled,2024-09-30 00:00:00
1559,7,17,2024-09-30,Day,339,331,97.6,Completed,2024-09-30 00:00:00
1560,9,7,2024-10-01,Swing,268,232,86.6,Scheduled,2024-10-01 00:00:00
1561,9,23,2024-10-01,Swing,491,481,98.0,Delayed,2024-10-01 00:00:00
1562,11,1,2024-10-01,Swing,352,314,89.2,Completed,2024-10-01 00:00:00
1563,15,1,2024-10-02,Night,66,58,87.9,Scheduled,2024-10-02 00:00:00
1564,11,14,2024-10-02,Swing,490,468,95.5,Completed,2024-10-02 00:00:00
1565,18,22,2024-10-02,Day,296,256,86.5,Completed,2024-10-02 00:00:00
1566,13,30,2024-10-02,Day,357,316,88.5,Completed,2024-10-02 00:00:00
1567,7,16,2024-10-02,Swing,341,297,87.1,In Progress,2024-10-02 00:00:00
1568,19,17,2024-10-02,Swing,236,228,96.6,Completed,2024-10-02 00:00:00
1569,8,16,2024-10-03,Swing,427,445,104.2,Delayed,2024-10-03 00:00:00
1570,17,25,2024-10-03,Day,278,236,84.9,Scheduled,2024-10-03 00:00:00
1571,2,21,2024-10-03,Swing,346,298,86.1,In Progress,2024-10-03 00:00:00
1572,14,9,2024-10-03,Day,110,113,102.7,Scheduled,2024-10-03 00:00:00
1573,17,7,2024-10-03,Night,68,70,102.9,In Progress,2024-10-03 00:00:00
1574,9,17,2024-10-03,Day,275,262,95.3,Completed,2024-10-03 00:00:00
1575,12,15,2024-10-03,Day,166,149,89.8,Scheduled,2024-10-03 00:00:00
1576,10,23,2024-10-03,Night,493,451,91.5,Completed,2024-10-03 00:00:00
1577,5,16,2024-10-04,Day,499,450,90.2,Delayed,2024-10-04 00:00:00
1578,7,4,2024-10-04,Swing,79,76,96.2,Delayed,2024-10-04 00:00:00
1579,8,26,2024-10-04,Night,494,500,101.2,Scheduled,2024-10-04 00:00:00
1580,8,24,2024-10-04,Day,461,482,104.6,Scheduled,2024-10-04 00:00:00
1581,11,24,2024-10-04,Night,302,301,99.7,Delayed,2024-10-04 00:00:00
1582,2,18,2024-10-05,Night,183,191,104.4,Delayed,2024-10-05 00:00:00
1583,19,7,2024-10-05,Day,211,221,104.7,Completed,2024-10-05 00:00:00
1584,2,15,2024-10-05,Night,145,151,104.1,In Progress,2024-10-05 00:00:00
1585,11,5,2024-10-05,Swing,273,232,85.0,Delayed,2024-10-05 00:00:00
1586,4,24,2024-10-05,Swing,369,371,100.5,Completed,2024-10-05 00:00:00
1587,2,29,2024-10-06,Day,476,491,103.2,Delayed,2024-10-06 00:00:00
1588,13,13,2024-10-06,Day,356,349,98.0,Completed,2024-10-06 00:00:00
1589,6,30,2024-10-06,Day,60,62,103.3,In Progress,2024-10-06 00:00:00
1590,12,9,2024-10-06,Day,485,505,104.1,Completed,2024-10-06 00:00:00
1591,19,4,2024-10-07,Swing,275,266,96.7,In Progress,2024-10-07 00:00:00
1592,2,26,2024-10-07,Day,462,466,100.9,Scheduled,2024-10-07 00:00:00
1593,1,4,2024-10-07,Day,156,161,103.2,Delayed,2024-10-07 00:00:00
1594,11,1,2024-10-08,Day,160,138,86.2,In Progress,2024-10-08 00:00:00
1595,18,5,2024-10-08,Night,115,102,88.7,Completed,2024-10-08 00:00:00
1596,13,30,2024-10-08,Night,438,459,104.8,Completed,2024-10-08 00:00:00
1597,10,17,2024-10-08,Day,463,477,103.0,Completed,2024-10-08 00:00:00
1598,2,30,2024-10-08,Swing,340,305,89.7,In Progress,2024-10-08 00:00:00
1599,7,30,2024-10-09,Night,197,195,99.0,In Progress,2024-10-09 00:00:00
1600,16,20,2024-10-09,Swing,277,277,100.0,Completed,2024-10-09 00:00:00
1601,5,9,2024-10-09,Night,350,354,101.1,In Progress,2024-10-09 00:00:00
1602,8,17,2024-10-09,Day,376,370,98.4,In Progress,2024-10-09 00:00:00
1603,6,16,2024-10-09,Day,489,423,86.5,Completed,2024-10-09 00:00:00
1604,5,14,2024-10-09,Swing,441,420,95.2,Completed,2024-10-09 00:00:00
1605,4,17,2024-10-09,Swing,350,322,92.0,Completed,2024-10-09 00:00:00
1606,14,25,2024-10-10,Night,236,231,97.9,Delayed,2024-10-10 00:00:00
1607,11,29,2024-10-10,Swing,388,385,99.2,Delayed,2024-10-10 00:00:00
1608,17,4,2024-10-10,Night,71,63,88.7,Scheduled,2024-10-10 00:00:00
1609,20,11,2024-10-10,Swing,422,420,99.5,In Progress,2024-10-10 00:00:00
1610,13,4,2024-10-10,Night,429,407,94.9,In Progress,2024-10-10 00:00:00
1611,10,17,2024-10-11,Night,472,468,99.2,In Progress,2024-10-11 00:00:00
1612,11,24,2024-10-11,Day,349,348,99.7,Delayed,2024-10-11 00:00:00
1613,9,10,2024-10-11,Swing,342,300,87.7,In Progress,2024-10-11 00:00:00
1614,1,15,2024-10-12,Swing,171,176,102.9,Delayed,2024-10-12 00:00:00
1615,12,20,2024-10-12,Night,234,215,91.9,Completed,2024-10-12 00:00:00
1616,17,17,2024-10-12,Day,238,243,102.1,Completed,2024-10-12 00:00:00
1617,5,15,2024-10-13,Swing,437,433,99.1,In Progress,2024-10-13 00:00:00
1618,15,21,2024-10-13,Swing,203,190,93.6,Scheduled,2024-10-13 00:00:00
1619,6,12,2024-10-13,Swing,189,174,92.1,Completed,2024-10-13 00:00:00
1620,15,5,2024-10-13,Swing,114,101,88.6,Delayed,2024-10-13 00:00:00
1621,16,20,2024-10-13,Swing,465,470,101.1,Delayed,2024-10-13 00:00:00
1622,2,23,2024-10-13,Swing,69,58,84.1,In Progress,2024-10-13 00:00:00
1623,10,18,2024-10-13,Swing,236,228,96.6,Delayed,2024-10-13 00:00:00
1624,9,30,2024-10-14,Night,427,398,93.2,Completed,2024-10-14 00:00:00
1625,7,22,2024-10-14,Night,273,255,93.4,In Progress,2024-10-14 00:00:00
1626,16,4,2024-10-14,Day,453,423,93.4,In Progress,2024-10-14 00:00:00
1627,11,29,2024-10-14,Day,236,228,96.6,Completed,2024-10-14 00:00:00
1628,15,9,2024-10-14,Night,447,420,94.0,Completed,2024-10-14 00:00:00
1629,5,30,2024-10-14,Day,242,220,90.9,Scheduled,2024-10-14 00:00:00
1630,13,12,2024-10-14,Day,125,123,98.4,Completed,2024-10-14 00:00:00
1631,4,23,2024-10-14,Night,194,196,101.0,Completed,2024-10-14 00:00:00
1632,2,2,2024-10-15,Swing,102,96,94.1,In Progress,2024-10-15 00:00:00
1633,8,26,2024-10-15,Swing,236,216,91.5,In Progress,2024-10-15 00:00:00
1634,11,29,2024-10-15,Swing,232,226,97.4,Scheduled,2024-10-15 00:00:00
1635,4,14,2024-10-15,Night,460,408,88.7,Completed,2024-10-15 00:00:00
1636,16,23,2024-10-15,Swing,154,142,92.2,Scheduled,2024-10-15 00:00:00
