File,LineNumber,Match,LineText
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\RECEIVABLE.sql,25,"INVOICE_ID","    [PREPAY_INVOICE_ID] NVARCHAR(15) DEFAULT  NULL,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\RECEIVABLE.sql,38,"INVOICE_ID","    [RCR_INVOICE_ID] NVARCHAR(15) DEFAULT  NULL,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\RECEIVABLE.sql,45,"INVOICE_ID","    [LAST_PREPAY_INVOICE_ID] NVARCHAR(15) DEFAULT  NULL,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\RECEIVABLE.sql,57,"INVOICE_ID","ALTER TABLE [dbo].[RECEIVABLE] ADD CONSTRAINT [PK_RECEIVABLE] PRIMARY KEY ([INVOICE_ID]);"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,13,"INVOICE_ID","	, R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,23,"INVOICE_ID",", R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,33,"INVOICE_ID","	--, R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,69,"INVOICE_ID","	ON RL.INVOICE_ID = S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,71,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,126,"INVOICE_ID","    R.INVOICE_ID,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,159,"INVOICE_ID","	ON RL.INVOICE_ID = S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,162,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,182,"INVOICE_ID","				, NULL AS INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,208,"INVOICE_ID","				, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,228,"INVOICE_ID","					ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,251,"INVOICE_ID","				, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,271,"INVOICE_ID","					ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,306,"INVOICE_ID","			, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,324,"INVOICE_ID","			, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,347,"INVOICE_ID","				ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,367,"INVOICE_ID","			, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,387,"INVOICE_ID","			ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,413,"INVOICE_ID","			, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,433,"INVOICE_ID","				ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,457,"invoice_id","			, null as invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\Receivables_Data_Model_1.sql,484,"invoice_id","		SELECT NULL AS invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Data Models\Receivables\SHIPPER.sql,6,"INVOICE_ID","    [INVOICE_ID] NVARCHAR(15) DEFAULT  NULL,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,11,"INVOICE_ID","- Invoice number (supplier-supplied): `PAYABLE.INVOICE_ID`."
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,20,"INVOICE_ID","   - The invoice's supplier number is stored in `PAYABLE.INVOICE_ID`."
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,28,"INVOICE_ID","SELECT P.VOUCHER_ID, P.INVOICE_ID, P.POSTING_DATE, P.TOTAL_AMOUNT,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,38,"INVOICE_ID","SELECT P.VOUCHER_ID, P.INVOICE_ID, P.TOTAL_AMOUNT, CDL.AMOUNT AS PaidAmount,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,62,"INVOICE_NO","- `INVOICE_NO` appears in some reports and older queries — authoritative schema uses `INVOICE_ID`. Review each occurrence before bulk replacing."
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,63,"INVOICE_ID","- Some custom reports map `P.VOUCHER_ID = R.INVOICE_ID` for specific integrations (TMX); treat these as exceptions."
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\Accounts_Payable\Invoice_Entry\Vouchers\voucher_invoice_relationship.md,67,"INVOICE_NO","- Optionally run a repo search for `INVOICE_NO` and produce a suggested patch list (safe-mode — only propose changes)."
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Documentation\Help-md\VM\VMCUSMNTfrmCustomer.md,711,"Invoice_ID","Invoice IDs to Packlist IDs](Matching_Invoice_IDs_to_Packlist_IDs.htm)."
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Accounting Revenue Issues.sql,5,"INVOICE_ID",", R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Accounting Revenue Issues.sql,19,"INVOICE_ID",", R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\altered cost of quality.sql,481,"INVOICE_ID","                SELECT NULL AS NCM_ID, 'Warranty' AS CLASS, RL.INVOICE_ID AS BASE_ID, RL.LINE_NO AS LOT_ID, '0' AS SPLIT, "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\altered cost of quality.sql,489,"INVOICE_ID","                                 JOIN [RECEIVABLE] R ON RL.INVOICE_ID = R.INVOICE_ID "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AP Aging Detail (historical).sql,54,"INVOICE_ID","	, P.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AP Aging Detail (historical).sql,78,"INVOICE_ID","ORDER BY INVOICE_DATE, INVOICE_ID, T.DATEVALUE"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AP Aging Detail Report.sql,30,"INVOICE_ID","	, P.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AP Exceptions (updated 20201218).sql,33,"INVOICE_ID","	, P.INVOICE_ID "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AP Exceptions.sql,11,"INVOICE_ID","	, P.INVOICE_ID "
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AR Aging Detail (historical).sql,57,"INVOICE_ID","	, R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AR Aging Detail (historical).sql,74,"INVOICE_ID","	ON CRL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AR Aging Detail (historical).sql,87,"INVOICE_ID","ORDER BY INVOICE_DATE, INVOICE_ID, T.DATEVALUE"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\AR Aging Detail.sql,30,"INVOICE_ID","	, R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Auditors - Inventory Issue to CO.sql,54,"INVOICE_ID","SELECT RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Auditors - Inventory Issue to CO.sql,67,"INVOICE_ID","WHERE RL.INVOICE_ID NOT LIKE '%DM'"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Auditors - Inventory Issue to CO.sql,68,"INVOICE_ID","AND RL.INVOICE_ID NOT LIKE '%CM'"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing 5Axis March Data.sql,50,"INVOICE_ID","	, S.INVOICE_ID AS [INVOICE ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing 5Axis March Data.sql,112,"INVOICE_ID","--	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing Details.sql,13,"INVOICE_ID","		, S.INVOICE_ID AS [INVOICE ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing Details.sql,59,"INVOICE_ID","--		, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing EME (20211208).sql,126,"INVOICE_ID","		, S.INVOICE_ID AS [INVOICE ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing EME (20211208).sql,254,"INVOICE_ID","		, S.INVOICE_ID AS [INVOICE ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing supplementals.sql,54,"INVOICE_ID","----	, INVOICE_ID AS [INVOICE ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing supplementals.sql,72,"INVOICE_ID","		, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing supplementals.sql,145,"INVOICE_ID","SELECT * FROM RECEIVABLE WHERE INVOICE_ID = '1265319'"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,19,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,52,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,120,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,139,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,162,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,231,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,250,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,273,"INVOICE_ID","	, S.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Billing.sql,459,"INVOICE_ID","	ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Remitance Analysis.sql,5,"INVOICE_ID","	, R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE Remitance Analysis.sql,14,"INVOICE_ID","	ON R.INVOICE_ID = RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,14,"INVOICE_ID","				, NULL AS INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,40,"INVOICE_ID","				, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,60,"INVOICE_ID","					ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,83,"INVOICE_ID","				, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,103,"INVOICE_ID","				ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,137,"INVOICE_ID","			, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,155,"INVOICE_ID","			, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,178,"INVOICE_ID","			ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,198,"INVOICE_ID","			, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,218,"INVOICE_ID","		ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,244,"INVOICE_ID","			, r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,264,"INVOICE_ID","			ON rl.INVOICE_ID = r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,288,"invoice_id","			, null as invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOE_receivable_comparison (20211117).sql,315,"invoice_id","		SELECT NULL AS invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\BOL Update.sql,6,"INVOICE_ID","      ,[INVOICE_ID]"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190115).sql,50,"INVOICE_ID","			WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190115).sql,55,"INVOICE_ID","		, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190115).sql,59,"INVOICE_ID","			WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190115).sql,77,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190115).sql,140,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190115).sql,178,"INVOICE_ID","	, NULL as INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190218).sql,48,"INVOICE_ID","		WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190218).sql,53,"INVOICE_ID","	, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190218).sql,57,"INVOICE_ID","		WHEN LTRIM(RTRIM(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190218).sql,75,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190218).sql,139,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments (update 20190218).sql,178,"INVOICE_ID","	, NULL as INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments.sql,47,"INVOICE_ID","			WHEN ltrim(rtrim(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments.sql,52,"INVOICE_ID","		, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments.sql,56,"INVOICE_ID","			WHEN ltrim(rtrim(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments.sql,74,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments.sql,138,"INVOICE_ID","	, INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Cust Orders and Shipments.sql,176,"INVOICE_ID","	, NULL as INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Credit Limits.sql,22,"INVOICE_ID","	r.INVOICE_ID,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Credit Limits.sql,44,"invoice_id","--		and (r.invoice_id = crl.invoice_id or crl.invoice_id is null)"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Credit Limits.sql,49,"invoice_id","		and r.invoice_id = crl.invoice_id"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Credit Limits.sql,79,"INVOICE_ID","--	r.INVOICE_ID,"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Credit Limits.sql,87,"INVOICE_ID","	r.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Credit Limits.sql,96,"invoice_id","select * from cash_receipt_line where customer_id like '%trifab%' and invoice_id = '1006828' order by invoice_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Order to Invoice Dataset 3.sql,56,"INVOICE_ID","		, RL.INVOICE_ID"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Order to Invoice Dataset 3.sql,62,"INVOICE_ID","			WHEN ltrim(rtrim(RIGHT(R.INVOICE_ID,1))) = 'M' THEN 0"
C:\Users\williamt\source\skillsinc\skills-inc-org\SQL-Projects\Shared SQL Files\Shared_SQL_Files_Treffert\Customer Order to Invoice Dataset 3.sql,80,"INVOICE_ID","		ON RL.INVOICE_ID = R.INVOICE_ID"
